Time	LH_AnkleZ	LH_HipZ	LH_Knee	
3.91035	-0.3853652	-0.04892704	-0.3263617	
3.9104	-0.3852574	-0.04880717	-0.3260342	
3.91045	-0.3851205	-0.04867773	-0.3256827	
3.9105	-0.3849825	-0.048539	-0.325306	
3.91055	-0.3848333	-0.04839122	-0.324904	
3.9106	-0.384675	-0.04823513	-0.3244772	
3.91065	-0.384504	-0.04807128	-0.324026	
3.9107	-0.3843158	-0.0479003	-0.3235513	
3.91075	-0.3841041	-0.04772283	-0.323054	
3.9108	-0.3838612	-0.04753962	-0.3225352	
3.91085	-0.3835784	-0.04735129	-0.3219959	
3.9109	-0.3832442	-0.04716049	-0.3214425	
3.91095	-0.3828523	-0.04696639	-0.3208713	
3.911	-0.3823964	-0.04676874	-0.320282	
3.91105	-0.3818696	-0.04656727	-0.3196735	
3.9111	-0.3812668	-0.04636184	-0.3190451	
3.91115	-0.3795425	-0.04621279	-0.3187008	
3.9112	-0.3771783	-0.04608749	-0.3184875	
3.91125	-0.3747899	-0.04598569	-0.3183168	
3.9113	-0.3735869	-0.04588054	-0.3180934	
3.91135	-0.3733197	-0.04576834	-0.3178179	
3.9114	-0.3733196	-0.04565012	-0.3175137	
3.91145	-0.3731809	-0.04552256	-0.3171939	
3.9115	-0.3731385	-0.04538526	-0.3168497	
3.91155	-0.3729946	-0.04523829	-0.3164854	
3.9116	-0.3729286	-0.04508203	-0.3160954	
3.91165	-0.3728045	-0.04491688	-0.315683	
3.9117	-0.3726975	-0.04474343	-0.3152464	
3.91175	-0.3725767	-0.04456219	-0.3147865	
3.9118	-0.3724406	-0.04437376	-0.3143038	
3.91185	-0.37228	-0.04417898	-0.3138019	
3.9119	-0.3720852	-0.04398074	-0.313282	
3.91195	-0.3718489	-0.04377832	-0.3127427	
3.912	-0.3715617	-0.04357018	-0.3121817	
3.91205	-0.3712129	-0.04335652	-0.3115989	
3.9121	-0.3707923	-0.04313748	-0.3109947	
3.91215	-0.3702907	-0.04291429	-0.3103701	
3.9122	-0.3697018	-0.04268752	-0.3097263	
3.91225	-0.3690214	-0.04245827	-0.3090643	
3.9123	-0.3674483	-0.04228778	-0.3086868	
3.91235	-0.3650704	-0.04214843	-0.3084467	
3.9124	-0.3626712	-0.04203601	-0.308253	
3.91245	-0.3616067	-0.04192108	-0.3080061	
3.9125	-0.3615715	-0.0417998	-0.307708	
3.91255	-0.3615654	-0.04167064	-0.3073945	
3.9126	-0.3614329	-0.04153289	-0.3070678	
3.91265	-0.3614322	-0.04138674	-0.3067177	
3.9127	-0.3612476	-0.04123159	-0.306352	
3.91275	-0.3612466	-0.04106837	-0.3059576	
3.9128	-0.3610849	-0.04089622	-0.3055449	
3.91285	-0.3610363	-0.04071541	-0.3051054	
3.9129	-0.3609237	-0.04052638	-0.3046443	
3.91295	-0.360801	-0.04033139	-0.3041656	
3.913	-0.3606545	-0.04013001	-0.3036655	
3.91305	-0.3604744	-0.03992165	-0.3031426	
3.9131	-0.3602501	-0.03970581	-0.3025961	
3.91315	-0.3599694	-0.0394831	-0.3020263	
3.9132	-0.3596208	-0.03925434	-0.3014344	
3.91325	-0.3591939	-0.03902031	-0.3008212	
3.9133	-0.3586797	-0.0387819	-0.3001879	
3.91335	-0.3580711	-0.03853985	-0.2995356	
3.9134	-0.3573648	-0.03829474	-0.2988652	
3.91345	-0.3546901	-0.03807899	-0.2982695	
3.9135	-0.3523136	-0.03791171	-0.2979961	
3.91355	-0.3499771	-0.03778788	-0.2978032	
3.9136	-0.3498143	-0.03766124	-0.2975355	
3.91365	-0.349815	-0.03753755	-0.297249	
3.9137	-0.349565	-0.03740608	-0.2969634	
3.91375	-0.3497139	-0.03727612	-0.2966391	
3.9138	-0.348887	-0.03713652	-0.296322	
3.91385	-0.3488862	-0.03698884	-0.2959516	
3.9139	-0.3483977	-0.03683222	-0.2955789	
3.91395	-0.3483967	-0.03666826	-0.2951658	
3.914	-0.3480514	-0.03649305	-0.2947388	
3.91405	-0.3480279	-0.0363059	-0.2942765	
3.9141	-0.3478151	-0.03610742	-0.2937939	
3.91415	-0.3476644	-0.03589809	-0.2932841	
3.9142	-0.3475016	-0.03567854	-0.2927495	
3.91425	-0.347327	-0.03544967	-0.2921907	
3.9143	-0.3471327	-0.03521242	-0.291609	
3.91435	-0.34691	-0.03496768	-0.2910053	
3.9144	-0.3466493	-0.03471628	-0.2903808	
3.91445	-0.3463407	-0.03445917	-0.289737	
3.9145	-0.3459749	-0.03419723	-0.2890749	
3.91455	-0.3455436	-0.03393131	-0.2883958	
3.9146	-0.3450397	-0.03366217	-0.2877009	
3.91465	-0.3428421	-0.03345363	-0.2872522	
3.9147	-0.3405202	-0.03327582	-0.2869757	
3.91475	-0.3381785	-0.0331306	-0.2867464	
3.9148	-0.3375756	-0.03298192	-0.286455	
3.91485	-0.3375754	-0.03283597	-0.2861304	
3.9149	-0.3374808	-0.03268274	-0.2858004	
3.91495	-0.3374804	-0.03252057	-0.2854535	
3.915	-0.3372524	-0.03234726	-0.2850944	
3.91505	-0.3372517	-0.03216786	-0.2846998	
3.9151	-0.3370062	-0.03197689	-0.2842888	
3.91515	-0.3370049	-0.03177673	-0.2838429	
3.9152	-0.3368618	-0.03156554	-0.2833765	
3.91525	-0.3368325	-0.03134392	-0.2828824	
3.9153	-0.3367642	-0.03111265	-0.2823656	
3.91535	-0.3366935	-0.03087243	-0.2818257	
3.9154	-0.336609	-0.03062408	-0.2812637	
3.91545	-0.3365006	-0.0303684	-0.2806809	
3.9155	-0.3363564	-0.03010642	-0.2800785	
3.91555	-0.3361649	-0.02983886	-0.2794579	
3.9156	-0.3359139	-0.02956662	-0.2788203	
3.91565	-0.3355928	-0.02929033	-0.2781668	
3.9157	-0.335191	-0.02901068	-0.2774984	
3.91575	-0.3347009	-0.02872827	-0.2768158	
3.9158	-0.3341172	-0.02844356	-0.2761197	
3.91585	-0.3334356	-0.02815865	-0.2754155	
3.9159	-0.3311729	-0.02793665	-0.274933	
3.91595	-0.3288614	-0.02774997	-0.2746421	
3.916	-0.3265493	-0.02759625	-0.2744017	
3.91605	-0.3260679	-0.02743746	-0.2740961	
3.9161	-0.3260684	-0.02727974	-0.2737541	
3.91615	-0.3258865	-0.02711261	-0.2734072	
3.9162	-0.3258861	-0.02694015	-0.2730362	
3.91625	-0.3253279	-0.02675682	-0.2726622	
3.9163	-0.325327	-0.02656597	-0.2722423	
3.91635	-0.3249874	-0.0263632	-0.2718098	
3.9164	-0.3249862	-0.02615132	-0.2713412	
3.91645	-0.3247778	-0.02592796	-0.2708561	
3.9165	-0.3247633	-0.02569374	-0.2703435	
3.91655	-0.3246758	-0.02544921	-0.2698118	
3.9166	-0.3246125	-0.02519493	-0.2692586	
3.91665	-0.324554	-0.02493169	-0.2686853	
3.9167	-0.3244922	-0.02466022	-0.2680927	
3.91675	-0.3244174	-0.02438134	-0.267482	
3.9168	-0.3243187	-0.02409581	-0.2668539	
3.91685	-0.324183	-0.02380556	-0.2662138	
3.9169	-0.3239995	-0.0235118	-0.2655598	
3.91695	-0.3237599	-0.02321295	-0.26489	
3.917	-0.3234537	-0.02290862	-0.2642033	
3.91705	-0.3230712	-0.02259972	-0.2635001	
3.9171	-0.3226055	-0.02228699	-0.2627812	
3.91715	-0.3220516	-0.0219713	-0.2620473	
3.9172	-0.3207326	-0.02171874	-0.2616041	
3.91725	-0.3184668	-0.02150675	-0.2612782	
3.9173	-0.3173789	-0.02129385	-0.2609123	
3.91735	-0.317138	-0.0210767	-0.2605051	
3.9174	-0.3171379	-0.02085753	-0.2600749	
3.91745	-0.3171376	-0.02063372	-0.2596309	
3.9175	-0.3171366	-0.02040464	-0.2591724	
3.91755	-0.3171359	-0.02016906	-0.2586967	
3.9176	-0.3171349	-0.01992697	-0.258204	
3.91765	-0.3171338	-0.01967787	-0.2576929	
3.9177	-0.3171325	-0.01942194	-0.2571638	
3.91775	-0.3171151	-0.01915922	-0.2566166	
3.9178	-0.3170723	-0.01888994	-0.2560516	
3.91785	-0.3169931	-0.01861462	-0.2554693	
3.9179	-0.3168658	-0.01833371	-0.2548704	
3.91795	-0.3166766	-0.01804917	-0.25426	
3.918	-0.3164147	-0.01776112	-0.2536353	
3.91805	-0.3160723	-0.01746798	-0.2529947	
3.9181	-0.3156408	-0.01716909	-0.2523371	
3.91815	-0.3151134	-0.01686506	-0.251663	
3.9182	-0.3144869	-0.01655644	-0.2509731	
3.91825	-0.3137618	-0.01624376	-0.2502677	
3.9183	-0.3123233	-0.01599435	-0.2498513	
3.91835	-0.3100777	-0.01578147	-0.2495277	
3.9184	-0.3091924	-0.0155658	-0.2491571	
3.91845	-0.3091923	-0.01534549	-0.2487442	
3.9185	-0.3091923	-0.01512114	-0.2483187	
3.91855	-0.3091919	-0.01489108	-0.2478792	
3.9186	-0.3091914	-0.01465484	-0.2474238	
3.91865	-0.3091906	-0.01441208	-0.2469509	
3.9187	-0.3091896	-0.01416242	-0.2464596	
3.91875	-0.3091884	-0.01390557	-0.2459493	
3.9188	-0.3091871	-0.01364116	-0.2454199	
3.91885	-0.3091857	-0.0133692	-0.2448713	
3.9189	-0.3091766	-0.01308991	-0.2443043	
3.91895	-0.309141	-0.01280371	-0.2437193	
3.919	-0.309067	-0.01251098	-0.243117	
3.91905	-0.3089423	-0.01221225	-0.2424981	
3.9191	-0.3087544	-0.01190801	-0.2418634	
3.91915	-0.3084899	-0.01160042	-0.2412183	
3.9192	-0.3081408	-0.01128909	-0.2405596	
3.91925	-0.3077007	-0.0109729	-0.2398859	
3.9193	-0.3071647	-0.01065143	-0.2391966	
3.91935	-0.306531	-0.01032539	-0.2384925	
3.9194	-0.3058018	-0.009995435	-0.2377742	
3.91945	-0.3041549	-0.009729351	-0.2373046	
3.9195	-0.3019602	-0.009498323	-0.2369503	
3.91955	-0.3009658	-0.009264638	-0.2365568	
3.9196	-0.3008482	-0.009024863	-0.2361233	
3.91965	-0.3008482	-0.008781681	-0.2356732	
3.9197	-0.3008478	-0.008532726	-0.2352106	
3.91975	-0.3008472	-0.00827758	-0.2347339	
3.9198	-0.3008465	-0.008015863	-0.2342416	
3.91985	-0.3008457	-0.007747333	-0.2337327	
3.9199	-0.3008447	-0.007471925	-0.233207	
3.91995	-0.3008436	-0.007189521	-0.2326641	
3.92	-0.3008425	-0.006900094	-0.2321042	
3.92005	-0.3008413	-0.006603743	-0.2315276	
3.9201	-0.3008401	-0.006300784	-0.230935	
3.92015	-0.300824	-0.005991519	-0.230327	
3.9202	-0.3007799	-0.005676447	-0.2297043	
3.92025	-0.300696	-0.005356135	-0.2290678	
3.9203	-0.3005611	-0.00503108	-0.2284181	
3.92035	-0.3003652	-0.004701769	-0.2277559	
3.9204	-0.3000999	-0.004368627	-0.2270816	
3.92045	-0.2997578	-0.004032094	-0.2263958	
3.9205	-0.2993321	-0.003695375	-0.2257046	
3.92055	-0.2988228	-0.00335769	-0.2250042	
3.9206	-0.2982332	-0.003016352	-0.2242913	
3.92065	-0.295961	-0.002721191	-0.2237324	
3.9207	-0.2938697	-0.002466656	-0.2233633	
3.92075	-0.2917905	-0.002247149	-0.2230437	
3.9208	-0.2917484	-0.002023222	-0.2226611	
3.92085	-0.2917487	-0.001800439	-0.2222687	
3.9209	-0.291748	-0.001569264	-0.2218745	
3.92095	-0.2917472	-0.001332596	-0.2214716	
3.921	-0.2917462	-0.001087182	-0.2210347	
3.92105	-0.2917452	-0.0008328915	-0.2205842	
3.9211	-0.291744	-0.0005699282	-0.2201198	
3.92115	-0.2917427	-0.0002995309	-0.219639	
3.9212	-0.2917414	-2.171574E-05	-0.2191414	
3.92125	-0.2917401	0.0002636163	-0.2186271	
3.9213	-0.2917386	0.0005565444	-0.2180964	
3.92135	-0.2917373	0.0008570363	-0.2175497	
3.9214	-0.2917359	0.001164916	-0.2169875	
3.92145	-0.2917346	0.001479923	-0.2164102	
3.9215	-0.2917334	0.001801774	-0.2158185	
3.92155	-0.2917322	0.002130292	-0.2152127	
3.9216	-0.2917312	0.002465042	-0.2145932	
3.92165	-0.2917302	0.00280572	-0.2139603	
3.9217	-0.2917261	0.003151879	-0.2133146	
3.92175	-0.2917049	0.003502818	-0.2126565	
3.9218	-0.2916544	0.00385788	-0.2119866	
3.92185	-0.2915637	0.004216337	-0.2113056	
3.9219	-0.2914228	0.004577454	-0.2106141	
3.92195	-0.2912236	0.004940571	-0.2099127	
3.922	-0.2909597	0.005304927	-0.2092022	
3.92205	-0.2906272	0.005669655	-0.2084837	
3.9221	-0.2902241	0.006034039	-0.207758	
3.92215	-0.2897529	0.006398133	-0.2070256	
3.9222	-0.2892177	0.006761284	-0.2062875	
3.92225	-0.288625	0.007123109	-0.2055447	
3.9223	-0.2879855	0.007483277	-0.2047984	
3.92235	-0.2873129	0.007842357	-0.2040481	
3.9224	-0.2853049	0.008138769	-0.2035168	
3.92245	-0.2834472	0.008399637	-0.2031274	
3.9225	-0.2825609	0.008662317	-0.202715	
3.92255	-0.282299	0.008927965	-0.2022799	
3.9226	-0.2822989	0.009194416	-0.2018352	
3.92265	-0.2822992	0.009463858	-0.2013841	
3.9227	-0.2822992	0.009738411	-0.2009247	
3.92275	-0.282299	0.01001898	-0.2004552	
3.9228	-0.2822987	0.01030512	-0.1999743	
3.92285	-0.2822983	0.01059765	-0.1994811	
3.9229	-0.2822977	0.01089614	-0.198975	
3.92295	-0.2822972	0.01120107	-0.1984554	
3.923	-0.2822966	0.01151218	-0.1979224	
3.92305	-0.282296	0.01182937	-0.1973761	
3.9231	-0.2822954	0.01215234	-0.1968169	
3.92315	-0.2822948	0.01248079	-0.1962451	
3.9232	-0.2822942	0.01281439	-0.1956614	
3.92325	-0.2822936	0.01315281	-0.1950663	
3.9233	-0.2822931	0.01349559	-0.1944604	
3.92335	-0.2822927	0.01384227	-0.1938445	
3.9234	-0.2822922	0.01419248	-0.1932192	
3.92345	-0.2822919	0.01454578	-0.1925852	
3.9235	-0.2822915	0.01490177	-0.1919429	
3.92355	-0.2822912	0.01526006	-0.1912932	
3.9236	-0.282291	0.01562025	-0.1906364	
3.92365	-0.2822907	0.01598189	-0.1899732	
3.9237	-0.2822905	0.01634469	-0.1893041	
3.92375	-0.2822903	0.01670833	-0.1886296	
3.9238	-0.2822866	0.0170723	-0.1879502	
3.92385	-0.2822725	0.01743625	-0.1872666	
3.9239	-0.28224	0.01779977	-0.1865793	
3.92395	-0.2821829	0.01816259	-0.1858888	
3.924	-0.2820954	0.01852431	-0.1851957	
3.92405	-0.2819728	0.01888473	-0.1845004	
3.9241	-0.2818114	0.01924353	-0.1838035	
3.92415	-0.2816095	0.01960056	-0.1831054	
3.9242	-0.2813666	0.01995557	-0.1824065	
3.92425	-0.2810845	0.0203085	-0.1817072	
3.9243	-0.2807668	0.02065938	-0.1810077	
3.92435	-0.2804189	0.02100813	-0.1803083	
3.9244	-0.2800479	0.02135491	-0.179609	
3.92445	-0.2796617	0.02169967	-0.1789102	
3.9245	-0.277868	0.02198345	-0.1784463	
3.92455	-0.2761699	0.02223968	-0.1780744	
3.9246	-0.2754172	0.02249595	-0.1776804	
3.92465	-0.275417	0.02275489	-0.1772629	
3.9247	-0.275417	0.02301439	-0.1768451	
3.92475	-0.2754168	0.02327659	-0.1764257	
3.9248	-0.2754164	0.02354194	-0.1760023	
3.92485	-0.275416	0.02381101	-0.1755723	
3.9249	-0.2754154	0.02408393	-0.1751345	
3.92495	-0.2754148	0.02436137	-0.1746873	
3.925	-0.2754141	0.0246436	-0.1742305	
3.92505	-0.2754135	0.02493116	-0.1737633	
3.9251	-0.2754128	0.02522404	-0.1732856	
3.92515	-0.2754121	0.02552243	-0.1727974	
3.9252	-0.2754115	0.02582615	-0.1722988	
3.92525	-0.2754109	0.02613513	-0.1717901	
3.9253	-0.2754104	0.0264491	-0.1712717	
3.92535	-0.2754099	0.02676774	-0.1707441	
3.9254	-0.2754095	0.02709077	-0.1702078	
3.92545	-0.2754092	0.02741783	-0.1696632	
3.9255	-0.2754089	0.0277485	-0.169111	
3.92555	-0.2754087	0.02808238	-0.1685518	
3.9256	-0.2754085	0.02841895	-0.1679863	
3.92565	-0.2754084	0.02875779	-0.167415	
3.9257	-0.2754083	0.02909849	-0.1668386	
3.92575	-0.2754083	0.02944065	-0.1662576	
3.9258	-0.2754083	0.02978382	-0.1656726	
3.92585	-0.2754084	0.03012767	-0.165084	
3.9259	-0.2754084	0.03047188	-0.1644925	
3.92595	-0.2754085	0.03081618	-0.1638984	
3.926	-0.2754086	0.0311602	-0.1633023	
3.92605	-0.2754087	0.03150363	-0.1627047	
3.9261	-0.2754087	0.03184636	-0.1621059	
3.92615	-0.2754088	0.03218812	-0.1615065	
3.9262	-0.2754089	0.03252874	-0.1609067	
3.92625	-0.275409	0.0328681	-0.160307	
3.9263	-0.275409	0.03320611	-0.1597077	
3.92635	-0.2754091	0.03354263	-0.159109	
3.9264	-0.2754091	0.03387756	-0.1585114	
3.92645	-0.2754091	0.03421084	-0.157915	
3.9265	-0.2754091	0.03454245	-0.1573201	
3.92655	-0.2754091	0.0348724	-0.1567267	
3.9266	-0.2754091	0.0352007	-0.1561352	
3.92665	-0.275409	0.03552733	-0.1555455	
3.9267	-0.275409	0.03585242	-0.1549578	
3.92675	-0.2754089	0.03617593	-0.154372	
3.9268	-0.2754088	0.03649792	-0.1537883	
3.92685	-0.2754087	0.03681837	-0.1532068	
3.9269	-0.2754086	0.0371373	-0.1526274	
3.92695	-0.2754085	0.03745483	-0.1520503	
3.927	-0.2754084	0.03777093	-0.1514754	
3.92705	-0.2754082	0.0380858	-0.1509025	
3.9271	-0.2754081	0.03839949	-0.1503318	
3.92715	-0.275408	0.03871201	-0.1497633	
3.9272	-0.2754079	0.0390233	-0.1491971	
3.92725	-0.2754077	0.03933344	-0.1486332	
3.9273	-0.2754076	0.03964255	-0.1480716	
3.92735	-0.2754074	0.03995056	-0.1475124	
3.9274	-0.2754073	0.04025749	-0.1469557	
3.92745	-0.2754072	0.04056342	-0.1464016	
3.9275	-0.275407	0.0408684	-0.1458499	
3.92755	-0.2754069	0.04117237	-0.145301	
3.9276	-0.2754068	0.04147531	-0.1447549	
3.92765	-0.2754067	0.04177732	-0.1442115	
3.9277	-0.2754065	0.04207843	-0.143671	
3.92775	-0.2754065	0.04237868	-0.1431334	
3.9278	-0.2754063	0.0426781	-0.1425986	
3.92785	-0.2754062	0.04297666	-0.1420668	
3.9279	-0.2754062	0.04327442	-0.1415379	
3.92795	-0.2754061	0.04357137	-0.1410121	
3.928	-0.275406	0.04386752	-0.1404893	
3.92805	-0.2754059	0.04416293	-0.1399695	
3.9281	-0.2754058	0.04445772	-0.1394525	
3.92815	-0.2754057	0.04475176	-0.1389387	
3.9282	-0.2754056	0.04504507	-0.1384279	
3.92825	-0.2754056	0.04533773	-0.1379201	
3.9283	-0.2754055	0.04562969	-0.1374154	
3.92835	-0.2754054	0.04592098	-0.1369138	
3.9284	-0.2754053	0.04621165	-0.1364152	
3.92845	-0.2754052	0.04650164	-0.1359198	
3.9285	-0.2754052	0.04679106	-0.1354274	
3.92855	-0.2754051	0.04707976	-0.1349383	
3.9286	-0.275405	0.04736774	-0.1344525	
3.92865	-0.275405	0.04765514	-0.1339699	
3.9287	-0.2754049	0.04794189	-0.1334906	
3.92875	-0.2754048	0.04822799	-0.1330146	
3.9288	-0.2754047	0.04851342	-0.132542	
3.92885	-0.2754047	0.04879821	-0.1320729	
3.9289	-0.2754046	0.04908243	-0.1316071	
3.92895	-0.2754045	0.049366	-0.1311448	
3.929	-0.2754045	0.04964898	-0.130686	
3.92905	-0.2754044	0.04993122	-0.1302308	
3.9291	-0.2754043	0.05021283	-0.1297792	
3.92915	-0.2754043	0.05049381	-0.1293311	
3.9292	-0.2754042	0.05077413	-0.1288867	
3.92925	-0.2754042	0.05105383	-0.128446	
3.9293	-0.2754041	0.05133288	-0.1280088	
3.92935	-0.275404	0.05161127	-0.1275753	
3.9294	-0.275404	0.05188897	-0.1271455	
3.92945	-0.2754039	0.0521661	-0.1267193	
3.9295	-0.2754039	0.05244256	-0.1262968	
3.92955	-0.2754038	0.0527184	-0.1258779	
3.9296	-0.2754038	0.05299371	-0.1254627	
3.92965	-0.2754037	0.05326844	-0.125051	
3.9297	-0.2754036	0.05354257	-0.1246429	
3.92975	-0.2754036	0.05381616	-0.1242385	
3.9298	-0.2754036	0.05408914	-0.1238377	
3.92985	-0.2754035	0.05436158	-0.1234405	
3.9299	-0.2754034	0.05463349	-0.123047	
3.92995	-0.2754034	0.05490482	-0.1226571	
3.93	-0.2754034	0.0551755	-0.122271	
3.93005	-0.2754033	0.05544564	-0.1218886	
3.9301	-0.2754033	0.05571522	-0.1215099	
3.93015	-0.2754032	0.05598432	-0.1211348	
3.9302	-0.2754032	0.05625286	-0.1207634	
3.93025	-0.2754031	0.05652086	-0.1203957	
3.9303	-0.2754031	0.05678829	-0.1200318	
3.93035	-0.275403	0.05705513	-0.1196716	
3.9304	-0.275403	0.05732146	-0.119315	
3.93045	-0.2754029	0.05758731	-0.1189621	
3.9305	-0.2754029	0.05785267	-0.1186128	
3.93055	-0.2754028	0.05811751	-0.1182672	
3.9306	-0.2754028	0.05838184	-0.1179252	
3.93065	-0.2754027	0.05864572	-0.1175868	
3.9307	-0.2754027	0.05890909	-0.117252	
3.93075	-0.2754026	0.05917207	-0.1169207	
3.9308	-0.2754025	0.05943457	-0.116593	
3.93085	-0.2754025	0.05969661	-0.1162688	
3.9309	-0.2754024	0.05995824	-0.1159481	
3.93095	-0.2754024	0.06021948	-0.1156308	
3.931	-0.2754023	0.06048017	-0.1153172	
3.93105	-0.2754023	0.06074037	-0.1150071	
3.9311	-0.2754022	0.06100013	-0.1147005	
3.93115	-0.2754022	0.06125944	-0.1143975	
3.9312	-0.2754021	0.06151827	-0.114098	
3.93125	-0.275402	0.06177664	-0.113802	
3.9313	-0.275402	0.0620346	-0.1135094	
3.93135	-0.2754019	0.06229211	-0.1132203	
3.9314	-0.2754019	0.06254929	-0.1129346	
3.93145	-0.2754018	0.06280605	-0.1126522	
3.9315	-0.2754017	0.06306241	-0.1123732	
3.93155	-0.2754017	0.06331833	-0.1120977	
3.9316	-0.2754016	0.06357384	-0.1118255	
3.93165	-0.2754016	0.06382895	-0.1115568	
3.9317	-0.2754015	0.06408368	-0.1112913	
3.93175	-0.2754014	0.06433798	-0.1110292	
3.9318	-0.2754014	0.06459188	-0.1107703	
3.93185	-0.2754013	0.06484541	-0.1105148	
3.9319	-0.2754013	0.06509856	-0.1102625	
3.93195	-0.2754012	0.06535128	-0.1100135	
3.932	-0.2754011	0.06560363	-0.1097677	
3.93205	-0.2754011	0.06585581	-0.1095248	
3.9321	-0.275401	0.06610741	-0.1092854	
3.93215	-0.2754009	0.06635857	-0.1090493	
3.9322	-0.2754008	0.06660936	-0.1088164	
3.93225	-0.2754008	0.06685986	-0.1085865	
3.9323	-0.2754008	0.06711009	-0.1083596	
3.93235	-0.2754007	0.06736009	-0.1081357	
3.9324	-0.2754006	0.06760972	-0.1079148	
3.93245	-0.2754005	0.06785894	-0.107697	
3.9325	-0.2754005	0.06810787	-0.1074821	
3.93255	-0.2754004	0.06835646	-0.1072702	
3.9326	-0.2754003	0.06860468	-0.1070614	
3.93265	-0.2754002	0.06885254	-0.1068555	
3.9327	-0.2754001	0.06910005	-0.1066526	
3.93275	-0.2754	0.06934726	-0.1064525	
3.9328	-0.2754	0.06959416	-0.1062553	
3.93285	-0.2753999	0.06984078	-0.1060609	
3.9329	-0.2753998	0.07008711	-0.1058693	
3.93295	-0.2753997	0.07033312	-0.1056806	
3.933	-0.2753996	0.07057883	-0.1054947	
3.93305	-0.2753995	0.07082427	-0.1053114	
3.9331	-0.2753994	0.07106943	-0.105131	
3.93315	-0.2753993	0.07131422	-0.1049533	
3.9332	-0.2753992	0.07155869	-0.1047783	
3.93325	-0.2753991	0.07180284	-0.1046061	
3.9333	-0.275399	0.07204665	-0.1044365	
3.93335	-0.2753989	0.07229013	-0.1042697	
3.9334	-0.2753988	0.07253327	-0.1041055	
3.93345	-0.2753987	0.07277615	-0.1039439	
3.9335	-0.2753986	0.07301875	-0.1037848	
3.93355	-0.2753985	0.07326107	-0.1036282	
3.9336	-0.2753984	0.07350302	-0.1034742	
3.93365	-0.2753983	0.07374467	-0.1033227	
3.9337	-0.2753982	0.07398602	-0.1031736	
3.93375	-0.275398	0.07422709	-0.103027	
3.9338	-0.2753979	0.07446785	-0.1028828	
3.93385	-0.2753978	0.07470834	-0.1027409	
3.9339	-0.2753977	0.07494853	-0.1026014	
3.93395	-0.2753976	0.07518843	-0.1024643	
3.934	-0.2753975	0.07542805	-0.1023295	
3.93405	-0.2753974	0.07566746	-0.1021969	
3.9341	-0.2753972	0.07590654	-0.1020666	
3.93415	-0.2753971	0.07614531	-0.1019386	
3.9342	-0.275397	0.07638375	-0.1018129	
3.93425	-0.2753969	0.07662184	-0.1016896	
3.9343	-0.2753967	0.07685966	-0.1015684	
3.93435	-0.2753966	0.07709724	-0.1014493	
3.9344	-0.2753965	0.0773345	-0.1013324	
3.93445	-0.2753964	0.07757144	-0.1012177	
3.9345	-0.2753962	0.07780812	-0.101105	
3.93455	-0.2753961	0.0780445	-0.1009944	
3.9346	-0.275396	0.07828063	-0.1008859	
3.93465	-0.2753958	0.07851652	-0.1007793	
3.9347	-0.2753957	0.07875209	-0.1006747	
3.93475	-0.2753956	0.07898732	-0.1005721	
3.9348	-0.2753955	0.07922221	-0.1004716	
3.93485	-0.2753953	0.07945682	-0.100373	
3.9349	-0.2753952	0.07969118	-0.1002762	
3.93495	-0.2753951	0.07992528	-0.1001812	
3.935	-0.2753949	0.08015911	-0.1000881	
3.93505	-0.2753948	0.08039267	-0.09999682	
3.9351	-0.2753946	0.08062597	-0.09990729	
3.93515	-0.2753945	0.08085899	-0.09981953	
3.9352	-0.2753944	0.08109178	-0.09973348	
3.93525	-0.2753942	0.08132425	-0.09964921	
3.9353	-0.2753941	0.0815564	-0.0995667	
3.93535	-0.2753939	0.08178828	-0.09948589	
3.9354	-0.2753938	0.08201984	-0.09940679	
3.93545	-0.2753936	0.08225109	-0.0993294	
3.9355	-0.2753935	0.08248207	-0.09925363	
3.93555	-0.2753933	0.08271272	-0.09917951	
3.9356	-0.2753932	0.08294303	-0.09910707	
3.93565	-0.275393	0.08317308	-0.09903616	
3.9357	-0.2753929	0.08340284	-0.09896681	
3.93575	-0.2753927	0.08363226	-0.09889904	
3.9358	-0.2753926	0.08386135	-0.09883282	
3.93585	-0.2753924	0.08409014	-0.09876811	
3.9359	-0.2753922	0.08431863	-0.09870484	
3.93595	-0.2753921	0.08454689	-0.09864294	
3.936	-0.2753919	0.08477487	-0.09858243	
3.93605	-0.2753918	0.08500258	-0.0985233	
3.9361	-0.2753916	0.08523006	-0.09846546	
3.93615	-0.2753914	0.08545721	-0.09840902	
3.9362	-0.2753913	0.08568407	-0.0983539	
3.93625	-0.2753911	0.08591063	-0.09830011	
3.9363	-0.2753909	0.08613685	-0.09824768	
3.93635	-0.2753908	0.08636276	-0.09819653	
3.9364	-0.2753906	0.0865884	-0.09814662	
3.93645	-0.2753904	0.08681371	-0.09809798	
3.9365	-0.2753903	0.08703869	-0.09805062	
3.93655	-0.2753901	0.08726337	-0.09800445	
3.9366	-0.2753899	0.0874877	-0.09795956	
3.93665	-0.2753898	0.08771169	-0.09791587	
3.9367	-0.2753896	0.08793537	-0.09787337	
3.93675	-0.2753894	0.08815866	-0.0978321	
3.9368	-0.2753892	0.08838156	-0.09779208	
3.93685	-0.2753891	0.08860409	-0.09775321	
3.9369	-0.2753889	0.08882633	-0.09771542	
3.93695	-0.2753887	0.08904823	-0.09767871	
3.937	-0.2753885	0.08926984	-0.09764301	
